split,class,path,width,height,mode
training,Mountain,dataset\training\Mountain\image_0350.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0351.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0353.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0354.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0356.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0358.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0359.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0360.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0362.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0363.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0364.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0365.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0366.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0367.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0368.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0369.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0370.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0371.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0372.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0373.jpg,256,256,L
training,Mountain,dataset\training\Mountain\image_0374.jpg,256,256,L
training,Office,dataset\training\Office\image_0001.jpg,295,220,L
training,Office,dataset\training\Office\image_0003.jpg,337,220,L
training,Office,dataset\training\Office\image_0004.jpg,346,220,L
training,Office,dataset\training\Office\image_0005.jpg,367,220,L
training,Office,dataset\training\Office\image_0006.jpg,376,220,L
training,Office,dataset\training\Office\image_0007.jpg,348,220,L
training,Office,dataset\training\Office\image_0009.jpg,352,220,L
training,Office,dataset\training\Office\image_0010.jpg,311,220,L
training,Office,dataset\training\Office\image_0011.jpg,348,220,L
training,Office,dataset\training\Office\image_0012.jpg,253,220,L
training,Office,dataset\training\Office\image_0015.jpg,271,220,L
training,Office,dataset\training\Office\image_0019.jpg,296,220,L
training,Office,dataset\training\Office\image_0020.jpg,308,220,L
training,Office,dataset\training\Office\image_0022.jpg,298,220,L
training,Office,dataset\training\Office\image_0023.jpg,264,220,L
training,Office,dataset\training\Office\image_0024.jpg,323,220,L
training,Office,dataset\training\Office\image_0026.jpg,330,220,L
training,Office,dataset\training\Office\image_0027.jpg,305,220,L
training,Office,dataset\training\Office\image_0029.jpg,299,220,L
training,Office,dataset\training\Office\image_0032.jpg,352,220,L
training,Office,dataset\training\Office\image_0034.jpg,294,220,L
training,Office,dataset\training\Office\image_0037.jpg,314,220,L
training,Office,dataset\training\Office\image_0038.jpg,349,220,L
training,Office,dataset\training\Office\image_0040.jpg,302,220,L
training,Office,dataset\training\Office\image_0043.jpg,308,220,L
training,Office,dataset\training\Office\image_0044.jpg,293,220,L
training,Office,dataset\training\Office\image_0047.jpg,325,220,L
training,Office,dataset\training\Office\image_0048.jpg,345,220,L
training,Office,dataset\training\Office\image_0050.jpg,283,220,L
training,Office,dataset\training\Office\image_0055.jpg,314,220,L
training,Office,dataset\training\Office\image_0057.jpg,307,220,L
training,Office,dataset\training\Office\image_0058.jpg,344,220,L
training,Office,dataset\training\Office\image_0059.jpg,339,220,L
training,Office,dataset\training\Office\image_0060.jpg,286,220,L
training,Office,dataset\training\Office\image_0062.jpg,322,220,L
training,Office,dataset\training\Office\image_0063.jpg,375,220,L
training,Office,dataset\training\Office\image_0064.jpg,272,220,L
training,Office,dataset\training\Office\image_0065.jpg,300,220,L
training,Office,dataset\training\Office\image_0067.jpg,343,220,L
training,Office,dataset\training\Office\image_0071.jpg,305,220,L
training,Office,dataset\training\Office\image_0072.jpg,330,220,L
training,Office,dataset\training\Office\image_0074.jpg,317,220,L
training,Office,dataset\training\Office\image_0075.jpg,300,220,L
training,Office,dataset\training\Office\image_0077.jpg,372,220,L
training,Office,dataset\training\Office\image_0079.jpg,356,220,L
training,Office,dataset\training\Office\image_0080.jpg,297,220,L
training,Office,dataset\training\Office\image_0081.jpg,334,220,L
training,Office,dataset\training\Office\image_0083.jpg,315,220,L
training,Office,dataset\training\Office\image_0084.jpg,311,220,L
training,Office,dataset\training\Office\image_0088.jpg,270,220,L
training,Office,dataset\training\Office\image_0089.jpg,267,220,L
training,Office,dataset\training\Office\image_0091.jpg,318,220,L
training,Office,dataset\training\Office\image_0092.jpg,340,220,L
training,Office,dataset\training\Office\image_0096.jpg,327,220,L
training,Office,dataset\training\Office\image_0100.jpg,392,220,L
training,Office,dataset\training\Office\image_0102.jpg,387,220,L
training,Office,dataset\training\Office\image_0103.jpg,304,220,L
training,Office,dataset\training\Office\image_0106.jpg,353,220,L
training,Office,dataset\training\Office\image_0107.jpg,334,220,L
training,Office,dataset\training\Office\image_0108.jpg,390,220,L
training,Office,dataset\training\Office\image_0110.jpg,311,220,L
training,Office,dataset\training\Office\image_0112.jpg,358,220,L
training,Office,dataset\training\Office\image_0114.jpg,342,220,L
training,Office,dataset\training\Office\image_0116.jpg,278,220,L
training,Office,dataset\training\Office\image_0117.jpg,286,220,L
training,Office,dataset\training\Office\image_0118.jpg,330,220,L
training,Office,dataset\training\Office\image_0119.jpg,316,220,L
training,Office,dataset\training\Office\image_0120.jpg,339,220,L
training,Office,dataset\training\Office\image_0121.jpg,307,220,L
training,Office,dataset\training\Office\image_0123.jpg,306,220,L
training,Office,dataset\training\Office\image_0124.jpg,303,220,L
training,Office,dataset\training\Office\image_0126.jpg,315,220,L
training,Office,dataset\training\Office\image_0127.jpg,349,220,L
training,Office,dataset\training\Office\image_0130.jpg,272,220,L
training,Office,dataset\training\Office\image_0131.jpg,347,220,L
training,Office,dataset\training\Office\image_0134.jpg,292,220,L
training,Office,dataset\training\Office\image_0135.jpg,316,220,L
training,Office,dataset\training\Office\image_0138.jpg,281,220,L
training,Office,dataset\training\Office\image_0140.jpg,300,220,L
training,Office,dataset\training\Office\image_0142.jpg,286,220,L
training,Office,dataset\training\Office\image_0143.jpg,320,220,L
training,Office,dataset\training\Office\image_0144.jpg,335,220,L
training,Office,dataset\training\Office\image_0146.jpg,353,220,L
training,Office,dataset\training\Office\image_0147.jpg,338,220,L
training,Office,dataset\training\Office\image_0148.jpg,293,220,L
training,Office,dataset\training\Office\image_0150.jpg,268,220,L
training,Office,dataset\training\Office\image_0155.jpg,346,220,L
training,Office,dataset\training\Office\image_0157.jpg,338,220,L
training,Office,dataset\training\Office\image_0158.jpg,353,220,L
training,Office,dataset\training\Office\image_0159.jpg,315,220,L
training,Office,dataset\training\Office\image_0164.jpg,302,220,L
training,Office,dataset\training\Office\image_0168.jpg,326,220,L
training,Office,dataset\training\Office\image_0169.jpg,268,220,L
training,Office,dataset\training\Office\image_0174.jpg,341,220,L
training,Office,dataset\training\Office\image_0176.jpg,319,220,L
training,Office,dataset\training\Office\image_0179.jpg,300,220,L
training,Office,dataset\training\Office\image_0180.jpg,330,220,L
training,Office,dataset\training\Office\image_0181.jpg,330,220,L
training,Office,dataset\training\Office\image_0183.jpg,317,220,L
training,Office,dataset\training\Office\image_0185.jpg,311,220,L
training,Office,dataset\training\Office\image_0186.jpg,351,220,L
training,Office,dataset\training\Office\image_0188.jpg,319,220,L
training,Office,dataset\training\Office\image_0191.jpg,337,220,L
training,Office,dataset\training\Office\image_0192.jpg,278,220,L
training,Office,dataset\training\Office\image_0193.jpg,293,220,L
training,Office,dataset\training\Office\image_0196.jpg,333,220,L
training,Office,dataset\training\Office\image_0199.jpg,318,220,L
training,Office,dataset\training\Office\image_0200.jpg,318,220,L
training,Office,dataset\training\Office\image_0203.jpg,262,220,L
training,Office,dataset\training\Office\image_0204.jpg,286,220,L
training,Office,dataset\training\Office\image_0205.jpg,315,220,L
training,Office,dataset\training\Office\image_0207.jpg,307,220,L
training,Office,dataset\training\Office\image_0208.jpg,343,220,L
training,Office,dataset\training\Office\image_0213.jpg,317,220,L
training,Office,dataset\training\Office\image_0214.jpg,307,220,L
training,Open country,dataset\training\Open country\image_0001.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0002.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0004.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0005.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0006.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0007.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0008.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0009.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0010.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0011.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0012.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0013.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0014.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0015.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0016.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0017.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0018.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0019.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0021.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0022.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0023.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0024.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0025.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0026.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0027.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0028.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0029.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0030.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0031.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0032.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0033.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0034.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0035.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0037.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0038.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0039.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0040.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0041.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0042.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0044.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0045.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0046.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0047.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0049.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0050.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0051.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0052.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0054.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0055.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0057.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0058.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0059.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0060.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0061.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0063.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0064.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0065.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0066.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0068.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0069.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0071.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0073.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0076.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0077.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0079.jpg,256,256,L
training,Open country,dataset\training\Open country\image_0080.jpg,256,256,L
